,Question Index,Questions,Options,Question Source,Answers,Answer Source
282,2001C Q34,Which of the following is NOT true about salicylate poisoning in small children?,"{'A': 'a child suffering from salicylate poisoning may exhibit hyperthermia', 'B': 'oil of wintergreen can cause salicylate poisoning', 'C': 'children suffering from severe salicylate poisoning will exhibit respiratory alkalosis', 'D': 'children suffering from severe salicylate poisoning will exhibit metabolic acidosis', 'E': 'children poisoned by salicylate will have a sweet almond odor to their breath'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('E',)]","ABT #18.pdf, Document7.pdf"
283,2001C Q35,"A ten year old, 40 kg child ingested 101 ml of a 40% ethanol (specific gravity - 0.79) solution. If the volume of distribution (Vd) for ethanol is 0.7 1/kg, what is the predicted peak blood ethanol level assuming instantaneous distribution?","{'A': '1.14 g/l', 'B': '2.85 g/l', 'C': '0.114 g/l', 'D': '1.14 g/ml', 'E': '2850 mg/ml'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf","[('A',)]","ABT #18.pdf, Document7.pdf"
284,2001C Q36,Which of the following is a transmembrane protein involved in ATP-dependent efflux of various structurally unrelated anticancer drugs which may be responsible for multidrug resistance?,"{'A': 'a acid glycoprotein', 'B': 'P-glycoprotein', 'C': 'C reactive protein', 'D': 'spectrin', 'E': 'glycophorin C'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('B',)]","ABT #18.pdf, Document7.pdf"
285,2001C Q37,Acetaminophen toxicity is due to,"{'A': 'metabolism to a sulfate conjugate', 'B': 'metabolism to a glucuronide conjugate', 'C': 'metabolism to a quinoneimine', 'D': 'metabolism to a mercapturic acid conjugate', 'E': 'acetaminophen itself and not a metabolite'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('C',)]","ABT #18.pdf, Document7.pdf"
286,2001C Q38,Toluene diisocyanate toxicity is normally manifested first in,"{'A': 'liver dysfunction', 'B': 'kidney dysfunction', 'C': 'blood dyscrasia', 'D': 'bronchoconstriction', 'E': 'hypoxemia'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('D',)]","ABT #18.pdf, Document7.pdf"
287,2001C Q39,Which of the following compounds is the principal lipid-soluble antioxidant found in cell membranes?,"{'A': 'alpha-tocopherol (vitamin E)', 'B': 'ascorbic acid (vitamin C)', 'C': 'carotenoids', 'D': 'tannins', 'E': 'glutathione'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('A',)]","ABT #18.pdf, Document7.pdf"
288,2001C Q40,Which of the following is/are true of the U.S. Toxic Substance Control Act?,{},ABT #18.pdf,"[('1', '2', '3', '4')]","ABT #18.pdf, Document7.pdf"
289,2001C Q41,"When a chemical is administered repeatedly at a fixed dose and dosing interval, its concentration in an organ at steady state will","{'A': 'increase linearly with continued dosing', 'B': 'not change with continued dosing', 'C': 'increase more slowly than at the beginning of the dosing regimen', 'D': 'depend on the rates of dosing and clearance'}",ABT #18.pdf,"[('C',)]","ABT #18.pdf, Document7.pdf"
290,2001C Q42,GLP regulations require which of the following?,{},ABT #18.pdf,"[('1', '2', '3')]","ABT #18.pdf, Document7.pdf"
291,2001C Q43,"According to Good Laboratory Practices regulations, pathologists involved in animal toxicology studies should",{},ABT #18.pdf,"[('4',)]","ABT #18.pdf, Document7.pdf"
292,2001C Q44,Teratology studies,{},"Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('1', '2', '3', '4')]","ABT #18.pdf, Document7.pdf"
293,2001C Q45,"For an agent eliminated by metabolism, saturation of biotransformation results in which of the following?",{},"Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('1', '3')]","ABT #18.pdf, Document7.pdf"
294,2001C Q46,The term ppm is equivalent to,{},"Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('1', '2', '3', '4')]","ABT #18.pdf, Document7.pdf"
295,2001C Q47,Emetics are contraindicated in cases in which the patient,{},"Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('1', '2', '3'), ('1', '2', '3', '4')]","ABT #18.pdf, Document7.pdf"
296,2001C Q48,"A dose of 50 mg of a drug is given to a 50 kg patient by bolus intravenous injection and disappears by a first-order process. At the end of the injection, the plasma concentration is 0.5 ug/mL and after 12 hours the plasma concentration is 0.062 ug/mL. Therefore, the",{},"Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('1', '3')]","ABT #18.pdf, Document7.pdf"
297,2001C Q49,"To approve a human therapeutic product produced by biotechnology processes, the U.S. Food and Drug Administration would likely require",{},"Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","[('2', '4')]","ABT #18.pdf, Document7.pdf"
298,2002A Q1,The major consequence of inhalation exposure to beryllium in an industrial setting is,"{'A': 'damage to the liver', 'B': 'neurological symptoms', 'C': 'anemia', 'D': 'gastrointestinal symptoms such as nausea and intestinal cramps', 'E': 'respiratory dysfunction due to pulmonary fibrosis'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('E',)]","recert 2002- MH group answers.pdf, Document2.pdf"
299,2002A Q2,The major mode of energy transfer leading to biological damage from ionizing radiation is,"{'A': 'spallation (breaking apart) of Superscript(2)C nuclei', 'B': 'excitation of DNA atomic electrons', 'C': 'electron-positron pair production', 'D': 'electron capture', 'E': 'ion pair production'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('E',)]","recert 2002- MH group answers.pdf, Document2.pdf"
300,2002A Q3,Inhalation exposure to which of the following forms of silica (SiO2) is most likely to lead to pulmonary fibrosis?,"{'A': 'amorphous silica', 'B': 'quartz dust', 'C': 'diatomaceous earth', 'D': 'silica gel', 'E': 'none of the above'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('B',)]","recert 2002- MH group answers.pdf, Document2.pdf"
301,2002A Q4,Hydrogen sulfide is believed to act by a similar mechanism to what other toxicant?,"{'A': 'sulfuric acid mist', 'B': 'cyanide', 'C': 'sodium nitrite', 'D': 'carbon monoxide', 'E': 'none of the above'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('B',)]","recert 2002- MH group answers.pdf, Document2.pdf"
302,2002A Q5,Which of the following long-term occupational exposures may lead to the development of neurological symptoms resembling those of Parkinson's disease?,"{'A': 'manganese in welding fumes', 'B': 'lead in manufacture of lead-based pottery', 'C': 'cobalt in manufacture of carbide-tipped tools', 'D': 'hexavalent chromium in chrome plating', 'E': 'cadmium in electroplating of steel'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('A',)]","recert 2002- MH group answers.pdf, Document2.pdf"
303,2002A Q6,Which of the following is the most likely cause of his symptoms?,"{'A': 'phenobarbital', 'B': 'carbolic acid (phenol)', 'C': 'tri-o-cresylphosphate', 'D': 'carbon tetrachloride', 'E': 'mercuric bichloride'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('C',)]","recert 2002- MH group answers.pdf, Document2.pdf"
304,2002A Q7,In methanol poisoning the most likely cause of eye pathology is,"{'A': 'acetaldehyde', 'B': 'acetone', 'C': 'methanol', 'D': 'retinol', 'E': 'formic acid'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('E',)]","recert 2002- MH group answers.pdf, Document2.pdf"
305,2002A Q8,Which of the following is NOT characteristic of chelation therapy for heavy metal poisoning? The chelating agent,"{'A': 'competes with binding sites in the body for free metal ions', 'B': 'converts the metal to a different chemical form', 'C': 'makes the metal more water-soluble', 'D': 'enhances the excretion of metal from the body', 'E': 'may remove some essential metals for the body'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('B',)]","recert 2002- MH group answers.pdf, Document2.pdf"
306,2002A Q9,Which of the following associations between exposure to a metal and a toxic effect in humans is INCORRECT?,"{'A': 'arsine - hemolytic anemia', 'B': 'beryllium - granulomata in the lung', 'C': 'cadmium - damage in distal renal tubules', 'D': 'hexavalent chromium - perforation of nasal septum', 'E': 'nickel carbonyl - acute gastrointestinal and respiratory tract symptoms'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('C',)]","recert 2002- MH group answers.pdf, Document2.pdf"
307,2002A Q10,In adult humans the acute oral dose of DDT required to cause noticeable signs of toxicity is,"{'A': 'less than a microgram', 'B': 'less than a milligram', 'C': 'approximately 100 milligrams', 'D': 'less than a gram', 'E': 'more than 1 gram'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('D',)]","recert 2002- MH group answers.pdf, Document2.pdf"
308,2002A Q11,The toxic action of plants containing high concentrations of oxalic acid includes,"{'A': 'hypocalcemia and kidney damage', 'B': 'copper deficiency and liver damage', 'C': 'molybdenum deficiency and hair loss', 'D': 'zinc deficiency and lung damage', 'E': 'hypophosphatemia and brain damage'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('A',)]","recert 2002- MH group answers.pdf, Document2.pdf"
309,2002A Q12,Metabolism of which of the following generates carbon monoxide?,"{'A': 'ethylene dibromide', 'B': 'methanol', 'C': 'methylene chloride', 'D': 'methylene glycol', 'E': 'hexane'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('C',)]","recert 2002- MH group answers.pdf, Document2.pdf"
310,2002A Q13,Which of the following is true concerning amitrole?,"{'A': 'has a very low acute toxicity', 'B': 'is goitrogenic in laboratory animals and is the agent involved in the cranberry crisis of 1959', 'C': 'is a dithiocarbamate fungicide/miticide used to fumigate infested poultry raising facilities and like other dithiocarbamates degrades to ETU', 'D': 'is teratogenic in many species', 'E': 'none of the above'}","ABT2002#19.pdf, Document2.pdf, ABT #19.pdf","[('B',)]","recert 2002- MH group answers.pdf, Document2.pdf"
311,2002A Q14,The primary lethal effect of a rodenticide containing 2-fluoroacetamide is,"{'A': 'general inhibition', 'B': 'direct inhibition of the synthesis of acetyl coenzyme A and blockage of energy metabolism', 'C': ""metabolism to fluorocitrate and Kreb's cycle blockage"", 'D': 'binding with the acetylcholine receptor of the postsynaptic membrane followed by blockage of neurotransmission', 'E': 'interference with state 3 and state 4 respiratory activity by virtue of interaction with cytochrome oxidase resulting in inhibition of electron transport'}","ABT2002#19.pdf, Document2.pdf, ABT #19.pdf","[('C',)]","recert 2002- MH group answers.pdf, Document2.pdf"
312,2002A Q15,The initial interaction between ionizing radiation and a cell component that results in cell damage or death is between the radiation and,"{'A': 'H2O', 'B': 'RNA', 'C': 'DNA', 'D': 'the cell membrane', 'E': 'polysomes'}","ABT2002#19.pdf, Document2.pdf, ABT #19.pdf","[('A',)]","recert 2002- MH group answers.pdf, Document2.pdf"
313,2002A Q16,Repeated exposures over the course of several days are typically required to elicit the toxic effects of which of the following pesticides?,"{'A': '2,4-dicholorophenoxyacetic acid', 'B': 'paraquat', 'C': 'parathion', 'D': 'permethrin', 'E': 'warfarin'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('E',)]","recert 2002- MH group answers.pdf, Document2.pdf"
314,2002A Q17,Dilated pupils occurring in farm workers over a period of days is known as 'cornpicker's pupil.' It is caused by exposure to parasympatholytic substances from which of the following plants?,"{'A': 'mountain lupine (Lupinus formosus)', 'B': ""sheep's sorrel"", 'C': 'jimson weed (Datura stramonium)', 'D': 'meadow saffron (Colchicum autumnale)', 'E': 'pokeweed (Phytolacca americana)'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('C',)]","recert 2002- MH group answers.pdf, Document2.pdf"
315,2002A Q18,Which of the following organisms produces ciguatoxins?,"{'A': 'cobra snake', 'B': 'jellyfish', 'C': 'bacteria', 'D': 'benthic dinoflagellate', 'E': 'toads'}","ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('D',)]","recert 2002- MH group answers.pdf, Document2.pdf"
316,2002A Q19,Which of the following statements is/are correct?,{},"ABT2002#19.pdf, Document2.pdf, ABT #19.pdf","[('1', '2', '3')]","recert 2002- MH group answers.pdf, Document2.pdf"
317,2002A Q20,Which of the following statements is/are true for both dimercaptopropanol (BAL) and edetic acid (EDTA)?,{},"ABT2002#19.pdf, Document2.pdf, ABT #19.pdf","[('1', '2', '3')]","recert 2002- MH group answers.pdf, Document2.pdf"
318,2002A Q21,Organophosphates used as therapeutic agents in veterinary medicine,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '2', '3')]","recert 2002- MH group answers.pdf, Document2.pdf"
319,2002A Q22,Which of the following statements is/are correct regarding the toxicity of thallium in humans?,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '2', '3')]","recert 2002- MH group answers.pdf, Document2.pdf"
320,2002A Q23,Benzene metabolites that appear in the urine include,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '2', '3', '4')]","recert 2002- MH group answers.pdf, Document2.pdf"
321,2002A Q24,Potential benzene metabolites are,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '2', '3')]","recert 2002- MH group answers.pdf, Document2.pdf"
322,2002A Q25,Dispositional tolerance (decreased amount of effective toxicant reaching the target site) is associated with repeated exposure to which of the following metals?,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('0',), ('4',)]","recert 2002- MH group answers.pdf, Document2.pdf"
323,2002A Q26,Dietary selenium compounds modify the toxicity of which of the following?,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '2', '3', '4')]","recert 2002- MH group answers.pdf, Document2.pdf"
324,2002A Q27,Which of the following statements about ethylene dibromide (EDB) is/are correct?,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '3')]","recert 2002- MH group answers.pdf, Document2.pdf"
325,2002A Q28,The fumigant methyl bromide,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '2', '3')]","recert 2002- MH group answers.pdf, Document2.pdf"
326,2002A Q29,Which of the following statements is/are true about ambient air pollutants?,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '2', '3')]","recert 2002- MH group answers.pdf, Document2.pdf"
327,2002A Q30,Pulmonary disease has been associated with occupational exposure to dusts and fibers. Which of the following statements is/are true about pneumoconiotic agents?,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('2', '4')]","recert 2002- MH group answers.pdf, Document2.pdf"
328,2002A Q31,Anatoxin A,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '2', '3')]","recert 2002- MH group answers.pdf, Document2.pdf"
329,2002A Q32,Oxygen toxicity can result in which of the following conditions?,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '2', '3', '4')]","recert 2002- MH group answers.pdf, Document2.pdf"
330,2002A Q33,Deposition of inhaled particles may occur by,{},"ABT2002#19.pdf, Document2.pdf, Document8.pdf, ABT #19.pdf","[('1', '2', '3', '4')]","recert 2002- MH group answers.pdf, Document2.pdf"
331,2002A Q34,Which of the following represent(s) correct ordering for sensitivity (more sensitive to less sensitive) of cells to the adverse effects of ionizing radiation?,{},"ABT2002#19.pdf, Document2.pdf, ABT #19.pdf","[('1', '2', '3')]","recert 2002- MH group answers.pdf, Document2.pdf"
