,Question Index,Questions,Options,Question Source,Answers,Answer Source
254,2001C Q6,The most significant factor with respect to the mobility in soil of PCBs is the,"{'A': 'moisture content', 'B': 'average temperature', 'C': 'average humidity', 'D': 'soil organic content'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","['D', 'd']","ABT #18.pdf, Document7.pdf"
255,2001C Q7,Bioaccumulation of chemicals in the food chain is most likely to occur for compounds that display,"{'A': 'high lipophilicity', 'B': 'high chemical and metabolic stability', 'C': 'high tendency to bind to humic acids', 'D': 'A and B', 'E': 'A', 'B and C': ''}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","['D', 'd']","ABT #18.pdf, Document7.pdf"
256,2001C Q8,"In ecotoxicology, an ideal sentinel species","{'A': 'is most abundant in the location of interest', 'B': 'is at the top of the food chain', 'C': 'contains a large', 'consistent amount of biomarkers': '', 'D': ""is exceptionally sensitive to a pollutant's effects"", 'E': 'is opportunistic in its choice of habitats'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","['D', 'd']","ABT #18.pdf, Document7.pdf"
257,2001C Q9,The proper statistical procedures to be used for evaluating a toxicological study are,"{'A': 'chosen after completing the study and inspection of the data for differences between treatment groups (post hoc)', 'B': 'not dependent upon the biological significance of a result', 'C': 'chosen after removing outliers from the data set', 'D': 'the same procedures whether continuous or non-parametric data are completed', 'E': 'not dependent on the randomized assignment of animals to treatment groups'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","['B', 'b']","ABT #18.pdf, Document7.pdf"
258,2001C Q10,Which of the following responses in humans is least likely to be predicted from animal studies?,"{'A': 'allergic reactions', 'B': 'carcinogenicity', 'C': 'idiosyncratic reactions', 'D': 'developmental toxicity', 'E': 'behavioral effects'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","['C', 'c']","ABT #18.pdf, Document7.pdf"
259,2001C Q11,All of the following environmental contaminants would be expected to accumulate in body fat EXCEPT,"{'A': ""2,2',4,4',5,5'-hexachlorobiphenyl"", 'B': 'N-nitrosodimethylamine', 'C': 'DDT', 'D': 'hexachlorophene', 'E': 'chlordane'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['B'],"ABT #18.pdf, Document7.pdf"
260,2001C Q12,The treatment of acute toxicosis should be,"{'A': 'only after an accurate diagnosis of the toxin is made', 'B': 'by first anesthetizing the patient', 'C': 'by first doing a gastric lavage', 'D': 'on the basis of the symptomatology', 'E': 'after securing blood samples for chemical analysis'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['D'],"ABT #18.pdf, Document7.pdf"
261,2001C Q13,What percentage of plasma water reaching the kidney is filtered on each pass?,"{'A': '98%', 'B': '75%', 'C': '33%', 'D': '10%', 'E': '5%'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","['C', 'D.']","ABT #18.pdf, recert18- 2001-MH answers.pdf, Document7.pdf"
262,2001C Q14,Which of the following is/are true regarding drug binding to plasma proteins?,"{'A': 'acidic drugs bind mostly to albumin', 'B': 'acidic drugs bind mostly to alpha-1 acid glycoproteins basic', 'C': 'binding limits glomerular filtration of the drug', 'D': 'drug binding is highly selective and independent of the physical-chemical characteristics of the drug', 'E': 'A and C'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['E'],"ABT #18.pdf, Document7.pdf"
263,2001C Q15,Which one of the following is NOT characteristic of both active transport and facilitated diffusion?,"{'A': 'carrier-mediated transport', 'B': 'substrate specificity', 'C': 'saturability of the transport system', 'D': 'transport at a rate greater than by simple diffusion', 'E': 'expenditure of metabolic energy required for transport'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['E'],"ABT #18.pdf, recert18- 2001-MH answers.pdf, Document7.pdf"
264,2001C Q16,"If a drug has a greater action on the central nervous system of a fetus than that of the mother, one might expect that the drug","{'A': 'has a high lipid solubility', 'B': 'does not readily penetrate the blood brain barrier', 'C': 'is not metabolized by oxidative enzymes of the liver', 'D': 'has a low molecular weight', 'E': 'is bound to plasma protein of the fetus'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['B'],"ABT #18.pdf, Document7.pdf"
265,2001C Q17,Cytochrome P4501A1 is most readily induced by,"{'A': 'phenobarbital', 'B': 'ethanol', 'C': '3-methylcholanthrene', 'D': 'DDT', 'E': 'clofibrate'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['C'],"ABT #18.pdf, Document7.pdf"
266,2001C Q18,A compound injected intravenously into rats was found to exhibit a toxicokinetic profile consistent with a single-compartment model and first-order elimination. The apparent volume of distribution (Vd) was much larger than the actual body volume. This finding regarding V indicates that the compound,"{'A': 'actually follows zero-order kinetics', 'B': 'is rapidly incorporated into the bone matrix', 'C': 'undergoes first-pass hepatic metabolism', 'D': 'is rapidly excreted in the urine', 'E': 'may have a high affinity for tissue binding sites'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['E'],"ABT #18.pdf, Document7.pdf"
267,2001C Q19,How many half-lives does it take for a continuously infused xenobiotic to reach 95% of a plateau plasma concentration?,"{'A': '1', 'B': '2', 'C': '5', 'D': '10', 'E': 'greater than 10'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['C'],"ABT #18.pdf, Document7.pdf"
268,2001C Q20,"The lower stomach acidity of infants less than 4 months of age permits increased intestinal growth of E. coli which can reduce nitrate in foods to nitrite, leading to","{'A': 'goiter', 'B': 'hirsutism', 'C': 'methemoglobinemia', 'D': 'hemoglobinemia', 'E': 'peptic ulcers'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['C'],"ABT #18.pdf, Document7.pdf"
269,2001C Q21,Which statement(s) is/are NOT correct?,"{'A': 'case-fatality rate is the number of deaths from a given cause divided by the number of persons ill with that condition', 'B': 'cause-specific mortality rate is the number of deaths attributed to a given cause divided by the population', 'C': 'attack rate is the proportion of persons who become ill divided by the number who were at risk or exposed', 'D': 'A and C', 'E': 'A', 'B and C': ''}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf","['C', 'E']","ABT #18.pdf, Document7.pdf"
270,2001C Q22,Which Federal agency of the United States has the authority to promulgate safety standards for chemicals without the authority to mandate testing to prove safety?,"{'A': 'Environmental Protection Agency', 'B': 'National Institute for Occupational Safety and Health', 'C': 'Food and Drug Administration', 'D': 'Occupational Safety and Health Administration'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['D'],"ABT #18.pdf, Document7.pdf"
271,2001C Q23,Which of the following selectively blocks glycine receptors in spinal ganglia?,"{'A': 'picrotoxin', 'B': 'bicuculline', 'C': 'tetrodotoxin', 'D': 'pyrethrins', 'E': 'strychnine'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['E'],"ABT #18.pdf, Document7.pdf"
272,2001C Q24,Apoptosis (programmed cell death) is characterized by all of the following EXCEPT,"{'A': 'energy consumption', 'B': 'condensation of nuclear chromatin', 'C': 'cellular and nuclear swelling', 'D': 'internucleosomal cleavage of DNA', 'E': 'activation of highly conserved signal transduction pathways'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['C'],"ABT #18.pdf, Document7.pdf"
273,2001C Q25,Which of the following parameters reflects best the occurrence of a disease at a specific point in time?,"{'A': 'incidence rate', 'B': 'prevalence rate', 'C': 'mortality rate', 'D': 'age-specific mortality rate', 'E': 'case fatality rate'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['B'],"ABT #18.pdf, Document7.pdf"
274,2001C Q26,"In deriving a chronic oral reference dose (RfD) in accordance with EPA guidelines, which of the following extrapolations does NOT usually require an uncertainty factor?","{'A': 'LOAEL to NOAEL extrapolation', 'B': 'male to female extrapolation', 'C': 'subchronic to chronic extrapolation', 'D': 'animal to human extrapolation', 'E': 'typical population to sensitive subpopulation'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['B'],"ABT #18.pdf, Document7.pdf"
275,2001C Q27,The hazard index is,"{'A': 'used to estimate carcinogenic risk', 'B': 'the ratio of a therapeutic dose of a chemical to a toxic dose of that compound', 'C': 'the ratio of an estimated daily intake of a chemical to a reference dose of that compound', 'D': 'a soil clean-up goal at a hazardous waste site', 'E': 'equivalent to the therapeutic index for drugs'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['C'],"ABT #18.pdf, Document7.pdf"
276,2001C Q28,The ratio of the incidence in exposed workers compared to the incidence in unexposed workers is the,"{'A': 'relative attributable risk', 'B': 'relative excess risk', 'C': 'relative risk', 'D': 'odds ratio', 'E': 'none of the above'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['C'],"ABT #18.pdf, Document7.pdf"
277,2001C Q29,The functions of U.S. regulatory agencies that protect citizens from the hazards of exposure to chemicals include,"{'A': 'rule making', 'surveillance and implementation of regulation by the EPA': '', 'FDA': '', 'NIOSH and DOT': '', 'B': 'NIOSH mandates the testing of chemicals to which there is occupational exposure'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['D'],"ABT #18.pdf, Document7.pdf"
278,2001C Q30,Encephalopathy occurring during treatment of tuberculosis with isoniazid is attributed to,"{'A': 'drug-induced sensitization', 'B': 'disease-induced cytotoxic hypoxia', 'C': 'drug-induced vitamin B6 deficiency', 'D': 'drug-induced cytotoxic hypoxia', 'E': 'breakdown of the blood-brain barrier'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['C'],"ABT #18.pdf, Document7.pdf"
279,2001C Q31,Which of the following occupational/environmental diseases and agents are NOT paired correctly?,"{'A': 'polymer fume fever - fluorinated polymers', 'B': 'pseudo-Parkinsonism syndrome - manganese', 'C': ""silo-filler's disease - moldy hay NO2"", 'D': 'Minamata disease - methyl mercury', 'E': ""printer's ink peripheral neuropathy - methyl butyl ketone""}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['C'],"ABT #18.pdf, Document7.pdf"
280,2001C Q32,Hepatic angiosarcoma in humans is most often associated with exposure to which of the following?,"{'A': 'arsenic', 'B': 'coke oven emissions', 'C': 'vinyl chloride', 'D': 'beryllium', 'E': 'talc'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['C'],"ABT #18.pdf, Document7.pdf"
281,2001C Q33,Which of the following indicates nonlinear pharmacokinetics?,"{'A': 'the decline in the blood concentration of the chemical follows an exponential function', 'B': 'the half-life for elimination of the chemical increases with increasing dose', 'C': 'the area under the plasma concentration versus time curve (AUC) is proportional to the dose', 'D': 'the amount of the chemical eliminated during a specified time-period increases with increasing dose', 'E': 'none of the above'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['B'],"ABT #18.pdf, Document7.pdf"
282,2001C Q34,Which of the following is NOT true about salicylate poisoning in small children?,"{'A': 'a child suffering from salicylate poisoning may exhibit hyperthermia', 'B': 'oil of wintergreen can cause salicylate poisoning', 'C': 'children suffering from severe salicylate poisoning will exhibit respiratory alkalosis', 'D': 'children suffering from severe salicylate poisoning will exhibit metabolic acidosis', 'E': 'children poisoned by salicylate will have a sweet almond odor to their breath'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['E'],"ABT #18.pdf, Document7.pdf"
283,2001C Q35,"A ten year old, 40 kg child ingested 101 ml of a 40% ethanol (specific gravity - 0.79) solution. If the volume of distribution (Vd) for ethanol is 0.7 1/kg, what is the predicted peak blood ethanol level assuming instantaneous distribution?","{'A': '1.14 g/l', 'B': '2.85 g/l', 'C': '0.114 g/l', 'D': '1.14 g/ml', 'E': '2850 mg/ml'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf",['A'],"ABT #18.pdf, Document7.pdf"
284,2001C Q36,Which of the following is a transmembrane protein involved in ATP-dependent efflux of various structurally unrelated anticancer drugs which may be responsible for multidrug resistance?,"{'A': 'a acid glycoprotein', 'B': 'P-glycoprotein', 'C': 'C reactive protein', 'D': 'spectrin', 'E': 'glycophorin C'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['B'],"ABT #18.pdf, Document7.pdf"
285,2001C Q37,Acetaminophen toxicity is due to,"{'A': 'metabolism to a sulfate conjugate', 'B': 'metabolism to a glucuronide conjugate', 'C': 'metabolism to a quinoneimine', 'D': 'metabolism to a mercapturic acid conjugate', 'E': 'acetaminophen itself and not a metabolite'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['C'],"ABT #18.pdf, Document7.pdf"
286,2001C Q38,Toluene diisocyanate toxicity is normally manifested first in,"{'A': 'liver dysfunction', 'B': 'kidney dysfunction', 'C': 'blood dyscrasia', 'D': 'bronchoconstriction', 'E': 'hypoxemia'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['D'],"ABT #18.pdf, Document7.pdf"
287,2001C Q39,Which of the following compounds is the principal lipid-soluble antioxidant found in cell membranes?,"{'A': 'alpha-tocopherol (vitamin E)', 'B': 'ascorbic acid (vitamin C)', 'C': 'carotenoids', 'D': 'tannins', 'E': 'glutathione'}","Document7.pdf, Document8.pdf, ABT2001#18.pdf, ABT #18.pdf",['A'],"ABT #18.pdf, Document7.pdf"
288,2001C Q40,Which of the following is/are true of the U.S. Toxic Substance Control Act?,"{'1': 'the EPA may require manufacturers to conduct testing on substances based on production volumes alone', '2': 'TSCA requires the EPA to evaluate a new chemical 90 days before it is placed in commerce', '3': 'the Premanufacture Notification (PMN) includes a minimum data set', '4': 'new substantial risk information must be reported immediately to the Administrator'}",ABT #18.pdf,"['1', '2', '3', '4']","ABT #18.pdf, Document7.pdf"
289,2001C Q41,"When a chemical is administered repeatedly at a fixed dose and dosing interval, its concentration in an organ at steady state will","{'A': 'increase linearly with continued dosing', 'B': 'not change with continued dosing', 'C': 'increase more slowly than at the beginning of the dosing regimen', 'D': 'depend on the rates of dosing and clearance'}",ABT #18.pdf,['C'],"ABT #18.pdf, Document7.pdf"
290,2001C Q42,GLP regulations require which of the following?,"{'1': 'each individual involved in a nonclinical laboratory study shall have appropriate education', 'training and experience to perform the assigned functions': '', '2': 'study director will be assigned for each study', '3': 'testing facility shall have a quality assurance unit', '4': 'the study director must have a M.S. or Ph.D. degree'}",ABT #18.pdf,"['1', '2', '3']","ABT #18.pdf, Document7.pdf"
